run_accession	sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
ERR10126793	SAMEA110759170	ERX9663819	PRJEB55648	ERA17639330	539655	human skin metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	0	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:487-51908	ena-RUN-TAB-31-08-2022-17:11:02:487-51909			ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126793/X15.1112_110_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126793/X15.1112_110_L001_R2_001.fastq.gz		X15.1112	15-1112	
ERR10126799	SAMEA110759178	ERX9663825	PRJEB55648	ERA17639330	447426	human oral metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	38908	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:489-51920	ena-RUN-TAB-31-08-2022-17:11:02:489-51921	1518507;1414534	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/099/ERR10126799/ERR10126799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/099/ERR10126799/ERR10126799_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126799/X15.1118_275_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126799/X15.1118_275_L001_R2_001.fastq.gz		X15.1118	15-1118	ftp.sra.ebi.ac.uk/vol1/err/ERR101/099/ERR10126799.bam
ERR10126801	SAMEA110759327	ERX9663827	PRJEB55648	ERA17639330	1131769	human nasopharyngeal metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	69118	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:489-51924	ena-RUN-TAB-31-08-2022-17:11:02:489-51925	2120302;2123575	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR10126801/ERR10126801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR10126801/ERR10126801_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126801/X15.112_48_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126801/X15.112_48_L001_R2_001.fastq.gz		X15.112	15-112	ftp.sra.ebi.ac.uk/vol1/err/ERR101/001/ERR10126801.bam
ERR10126802	SAMEA110759180	ERX9663828	PRJEB55648	ERA17639330	539655	human skin metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	54220	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:489-51926	ena-RUN-TAB-31-08-2022-17:11:02:490-51927	2184974;2098067	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR10126802/ERR10126802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR10126802/ERR10126802_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126802/X15.1120_41_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126802/X15.1120_41_L001_R2_001.fastq.gz		X15.1120	15-1120	ftp.sra.ebi.ac.uk/vol1/err/ERR101/002/ERR10126802.bam
ERR10126811	SAMEA110759192	ERX9663837	PRJEB55648	ERA17639330	1131769	human nasopharyngeal metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	48632	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:492-51944	ena-RUN-TAB-31-08-2022-17:11:02:492-51945	1781178;1765473	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/011/ERR10126811/ERR10126811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/011/ERR10126811/ERR10126811_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126811/X15.1129_105_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126811/X15.1129_105_L001_R2_001.fastq.gz		X15.1129	15-1129	ftp.sra.ebi.ac.uk/vol1/err/ERR101/011/ERR10126811.bam
ERR10126813	SAMEA110759193	ERX9663839	PRJEB55648	ERA17639330	447426	human oral metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	0	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:493-51948	ena-RUN-TAB-31-08-2022-17:11:02:493-51949			ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126813/X15.1130_482_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126813/X15.1130_482_L001_R2_001.fastq.gz		X15.1130	15-1130	
ERR10126816	SAMEA110759197	ERX9663842	PRJEB55648	ERA17639330	1131769	human nasopharyngeal metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	0	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:494-51954	ena-RUN-TAB-31-08-2022-17:11:02:494-51955			ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126816/X15.1133_141_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126816/X15.1133_141_L001_R2_001.fastq.gz		X15.1133	15-1133	
ERR10126821	SAMEA110759073	ERX9663847	PRJEB55648	ERA17639330	447426	human oral metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	27986	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:495-51964	ena-RUN-TAB-31-08-2022-17:11:02:495-51965	1084733;1006650	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/021/ERR10126821/ERR10126821_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/021/ERR10126821/ERR10126821_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126821/X15.1138_472_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126821/X15.1138_472_L001_R2_001.fastq.gz		X15.1138	15-1138	ftp.sra.ebi.ac.uk/vol1/err/ERR101/021/ERR10126821.bam
ERR10126831	SAMEA110759084	ERX9663857	PRJEB55648	ERA17639330	539655	human skin metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	0	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:498-51984	ena-RUN-TAB-31-08-2022-17:11:02:498-51985			ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126831/X15.1147_362_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126831/X15.1147_362_L001_R2_001.fastq.gz		X15.1147	15-1147	
ERR10126835	SAMEA110759093	ERX9663861	PRJEB55648	ERA17639330	447426	human oral metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	34582	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:499-51992	ena-RUN-TAB-31-08-2022-17:11:02:499-51993	1296986;1226799	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/035/ERR10126835/ERR10126835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/035/ERR10126835/ERR10126835_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126835/X15.1150_231_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126835/X15.1150_231_L001_R2_001.fastq.gz		X15.1150	15-1150	ftp.sra.ebi.ac.uk/vol1/err/ERR101/035/ERR10126835.bam
ERR10126837	SAMEA110759095	ERX9663863	PRJEB55648	ERA17639330	539655	human skin metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	46636	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:500-51996	ena-RUN-TAB-31-08-2022-17:11:02:500-51997	1770295;1768619	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/037/ERR10126837/ERR10126837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/037/ERR10126837/ERR10126837_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126837/X15.1152_263_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126837/X15.1152_263_L001_R2_001.fastq.gz		X15.1152	15-1152	ftp.sra.ebi.ac.uk/vol1/err/ERR101/037/ERR10126837.bam
ERR10126838	SAMEA110759097	ERX9663864	PRJEB55648	ERA17639330	1131769	human nasopharyngeal metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	52610	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:500-51998	ena-RUN-TAB-31-08-2022-17:11:02:500-51999	1850778;1752368	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/038/ERR10126838/ERR10126838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/038/ERR10126838/ERR10126838_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126838/X15.1153_419_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126838/X15.1153_419_L001_R2_001.fastq.gz		X15.1153	15-1153	ftp.sra.ebi.ac.uk/vol1/err/ERR101/038/ERR10126838.bam
ERR10126839	SAMEA110759098	ERX9663865	PRJEB55648	ERA17639330	447426	human oral metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	0	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:500-52000	ena-RUN-TAB-31-08-2022-17:11:02:501-52001			ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126839/X15.1154_440_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126839/X15.1154_440_L001_R2_001.fastq.gz		X15.1154	15-1154	
ERR10126845	SAMEA110759090	ERX9663871	PRJEB55648	ERA17639330	539655	human skin metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	57672	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:502-52012	ena-RUN-TAB-31-08-2022-17:11:02:502-52013	2271920;2176052	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/045/ERR10126845/ERR10126845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/045/ERR10126845/ERR10126845_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126845/X15.1160_97_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126845/X15.1160_97_L001_R2_001.fastq.gz		X15.1160	15-1160	ftp.sra.ebi.ac.uk/vol1/err/ERR101/045/ERR10126845.bam
ERR10126854	SAMEA110759112	ERX9663880	PRJEB55648	ERA17639330	1131769	human nasopharyngeal metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	34756	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:505-52030	ena-RUN-TAB-31-08-2022-17:11:02:505-52031	1191411;1122924	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/054/ERR10126854/ERR10126854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/054/ERR10126854/ERR10126854_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126854/X15.1169_256_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126854/X15.1169_256_L001_R2_001.fastq.gz		X15.1169	15-1169	ftp.sra.ebi.ac.uk/vol1/err/ERR101/054/ERR10126854.bam
ERR10126857	SAMEA110759115	ERX9663883	PRJEB55648	ERA17639330	539655	human skin metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	0	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:507-52036	ena-RUN-TAB-31-08-2022-17:11:02:507-52037			ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126857/X15.1172_346_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126857/X15.1172_346_L001_R2_001.fastq.gz		X15.1172	15-1172	
ERR10126865	SAMEA110759331	ERX9663891	PRJEB55648	ERA17639330	1131769	human nasopharyngeal metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	156356	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:509-52052	ena-RUN-TAB-31-08-2022-17:11:02:509-52053	6616382;5276656	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/065/ERR10126865/ERR10126865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/065/ERR10126865/ERR10126865_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126865/X15.118_282_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126865/X15.118_282_L001_R2_001.fastq.gz		X15.118	15-118	ftp.sra.ebi.ac.uk/vol1/err/ERR101/065/ERR10126865.bam
ERR10126868	SAMEA110759133	ERX9663894	PRJEB55648	ERA17639330	447426	human oral metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	0	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:509-52058	ena-RUN-TAB-31-08-2022-17:11:02:510-52059			ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126868/X15.1182_405_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126868/X15.1182_405_L001_R2_001.fastq.gz		X15.1182	15-1182	
ERR10126869	SAMEA110759134	ERX9663895	PRJEB55648	ERA17639330	539655	human skin metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	0	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:510-52060	ena-RUN-TAB-31-08-2022-17:11:02:510-52061			ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126869/X15.1183_246_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126869/X15.1183_246_L001_R2_001.fastq.gz		X15.1183	15-1183	
ERR10126870	SAMEA110759135	ERX9663896	PRJEB55648	ERA17639330	539655	human skin metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	0	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:510-52062	ena-RUN-TAB-31-08-2022-17:11:02:510-52063			ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126870/X15.1184_71_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126870/X15.1184_71_L001_R2_001.fastq.gz		X15.1184	15-1184	
ERR10126874	SAMEA110759140	ERX9663900	PRJEB55648	ERA17639330	539655	human skin metagenome		PAIRED	AMPLICON	METAGENOMIC	PCR	40116	2023-03-31	Illumina MiSeq sequencing	multi bodi site study of Bolivar amerindian microbiome	4d833df7-3c12-4abe-85c4-cca9ce414075	ena-EXPERIMENT-TAB-31-08-2022-17:11:02:511-52070	ena-RUN-TAB-31-08-2022-17:11:02:511-52071	1609668;1584953	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/074/ERR10126874/ERR10126874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/074/ERR10126874/ERR10126874_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126874/X15.1188_370_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10126874/X15.1188_370_L001_R2_001.fastq.gz		X15.1188	15-1188	ftp.sra.ebi.ac.uk/vol1/err/ERR101/074/ERR10126874.bam
