run_accession	sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
SRR13448766	SAMN17333902	SRX9861954	PRJNA486009	SRA1184508	408170	human gut metagenome	Q282	PAIRED	AMPLICON	METAGENOMIC	PCR	38107	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q282	Q282.1.fastq.gz	4403503;5737402	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/066/SRR13448766/SRR13448766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/066/SRR13448766/SRR13448766_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/066/SRR13448766	Q282	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448768	SAMN17333900	SRX9861952	PRJNA486009	SRA1184508	408170	human gut metagenome	Q270	PAIRED	AMPLICON	METAGENOMIC	PCR	74937	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q270	Q270.1.fastq.gz	10410758;12255917	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/068/SRR13448768/SRR13448768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/068/SRR13448768/SRR13448768_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/068/SRR13448768	Q270	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448773	SAMN17333896	SRX9861947	PRJNA486009	SRA1184508	408170	human gut metagenome	Q245	PAIRED	AMPLICON	METAGENOMIC	PCR	201762	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q245	Q245.1.fastq.gz	25461009;29981964	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/073/SRR13448773/SRR13448773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/073/SRR13448773/SRR13448773_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/073/SRR13448773	Q245	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448777	SAMN17333892	SRX9861943	PRJNA486009	SRA1184508	408170	human gut metagenome	Q233	PAIRED	AMPLICON	METAGENOMIC	PCR	102499	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q233	Q233.1.fastq.gz	14477401;17696058	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/077/SRR13448777/SRR13448777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/077/SRR13448777/SRR13448777_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/077/SRR13448777	Q233	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448778	SAMN17333891	SRX9861942	PRJNA486009	SRA1184508	408170	human gut metagenome	Q227	PAIRED	AMPLICON	METAGENOMIC	PCR	83570	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q227	Q227.1.fastq.gz	10638184;12866659	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/078/SRR13448778/SRR13448778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/078/SRR13448778/SRR13448778_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/078/SRR13448778	Q227	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448782	SAMN17333888	SRX9861938	PRJNA486009	SRA1184508	408170	human gut metagenome	Q212	PAIRED	AMPLICON	METAGENOMIC	PCR	36391	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q212	Q212.1.fastq.gz	4462285;5581671	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/082/SRR13448782/SRR13448782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/082/SRR13448782/SRR13448782_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/082/SRR13448782	Q212	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448786	SAMN17333884	SRX9861934	PRJNA486009	SRA1184508	408170	human gut metagenome	Q196	PAIRED	AMPLICON	METAGENOMIC	PCR	78015	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q196	Q196.1.fastq.gz	11147462;12146700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/086/SRR13448786/SRR13448786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/086/SRR13448786/SRR13448786_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/086/SRR13448786	Q196	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448790	SAMN17333880	SRX9861930	PRJNA486009	SRA1184508	408170	human gut metagenome	Q186	PAIRED	AMPLICON	METAGENOMIC	PCR	13403	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q186	Q186.1.fastq.gz	1695548;2026923	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/090/SRR13448790/SRR13448790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/090/SRR13448790/SRR13448790_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/090/SRR13448790	Q186	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448794	SAMN17333877	SRX9861926	PRJNA486009	SRA1184508	408170	human gut metagenome	Q170	PAIRED	AMPLICON	METAGENOMIC	PCR	35711	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q170	Q170.1.fastq.gz	4496651;5475658	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/094/SRR13448794/SRR13448794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/094/SRR13448794/SRR13448794_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/094/SRR13448794	Q170	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448798	SAMN17333873	SRX9861922	PRJNA486009	SRA1184508	408170	human gut metagenome	Q159	PAIRED	AMPLICON	METAGENOMIC	PCR	61567	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q159	Q159.1.fastq.gz	7856541;10566701	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/098/SRR13448798/SRR13448798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/098/SRR13448798/SRR13448798_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/098/SRR13448798	Q159	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448800	SAMN17333871	SRX9861920	PRJNA486009	SRA1184508	408170	human gut metagenome	Q157	PAIRED	AMPLICON	METAGENOMIC	PCR	19956	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q157	Q157.1.fastq.gz	2409952;3198631	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/000/SRR13448800/SRR13448800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/000/SRR13448800/SRR13448800_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/000/SRR13448800	Q157	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448801	SAMN17333870	SRX9861919	PRJNA486009	SRA1184508	408170	human gut metagenome	Q148	PAIRED	AMPLICON	METAGENOMIC	PCR	15032	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q148	Q148.1.fastq.gz	1689823;2423916	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/001/SRR13448801/SRR13448801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/001/SRR13448801/SRR13448801_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/001/SRR13448801	Q148	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448802	SAMN17333869	SRX9861918	PRJNA486009	SRA1184508	408170	human gut metagenome	Q147	PAIRED	AMPLICON	METAGENOMIC	PCR	172581	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q147	Q147.1.fastq.gz	22210651;27761067	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/002/SRR13448802/SRR13448802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/002/SRR13448802/SRR13448802_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/002/SRR13448802	Q147	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448803	SAMN17333851	SRX9861917	PRJNA486009	SRA1184508	408170	human gut metagenome	Q105	PAIRED	AMPLICON	METAGENOMIC	PCR	86138	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q105	Q105.1.fastq.gz	10324971;13011318	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/003/SRR13448803/SRR13448803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/003/SRR13448803/SRR13448803_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/003/SRR13448803	Q105	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448806	SAMN17333866	SRX9861914	PRJNA486009	SRA1184508	408170	human gut metagenome	Q144	PAIRED	AMPLICON	METAGENOMIC	PCR	13037	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q144	Q144.1.fastq.gz	1651209;2208233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/006/SRR13448806/SRR13448806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/006/SRR13448806/SRR13448806_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/006/SRR13448806	Q144	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448809	SAMN17333863	SRX9861911	PRJNA486009	SRA1184508	408170	human gut metagenome	Q139	PAIRED	AMPLICON	METAGENOMIC	PCR	40590	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q139	Q139.1.fastq.gz	5467995;6579352	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/009/SRR13448809/SRR13448809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/009/SRR13448809/SRR13448809_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/009/SRR13448809	Q139	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13448812	SAMN17333860	SRX9861908	PRJNA486009	SRA1184508	408170	human gut metagenome	Q131	PAIRED	AMPLICON	METAGENOMIC	PCR	28788	2021-05-18	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	Q131	Q131.1.fastq.gz	3509176;4833165	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/012/SRR13448812/SRR13448812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/012/SRR13448812/SRR13448812_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/012/SRR13448812	Q131	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13484193	SAMN17372942	SRX9896896	PRJNA486009	SRA1185336	408170	human gut metagenome	R0132	PAIRED	AMPLICON	METAGENOMIC	PCR	94979	2021-05-27	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	R0132	R0132.1.fastq.gz	10892355;14024446	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/093/SRR13484193/SRR13484193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/093/SRR13484193/SRR13484193_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/093/SRR13484193	R0132	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13484204	SAMN17372932	SRX9896885	PRJNA486009	SRA1185336	408170	human gut metagenome	R0120	PAIRED	AMPLICON	METAGENOMIC	PCR	92246	2021-05-27	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	R0120	R0120.1.fastq.gz	11259696;14036713	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/004/SRR13484204/SRR13484204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/004/SRR13484204/SRR13484204_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/004/SRR13484204	R0120	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13484216	SAMN17372921	SRX9896873	PRJNA486009	SRA1185336	408170	human gut metagenome	R0104	PAIRED	AMPLICON	METAGENOMIC	PCR	178265	2021-05-27	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	R0104	R0104.1.fastq.gz	20744696;26598284	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/016/SRR13484216/SRR13484216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/016/SRR13484216/SRR13484216_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/016/SRR13484216	R0104	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13484235	SAMN17372903	SRX9896854	PRJNA486009	SRA1185336	408170	human gut metagenome	R74	PAIRED	AMPLICON	METAGENOMIC	PCR	18814	2021-05-27	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	R74	R74.1.fastq.gz	1899493;2956581	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/035/SRR13484235/SRR13484235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/035/SRR13484235/SRR13484235_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/035/SRR13484235	R74	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13484241	SAMN17372898	SRX9896848	PRJNA486009	SRA1185336	408170	human gut metagenome	R0065	PAIRED	AMPLICON	METAGENOMIC	PCR	50880	2021-05-27	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	R0065	R0065.1.fastq.gz	6493306;8238109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/041/SRR13484241/SRR13484241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/041/SRR13484241/SRR13484241_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/041/SRR13484241	R0065	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13484244	SAMN17372895	SRX9896845	PRJNA486009	SRA1185336	408170	human gut metagenome	R0062	PAIRED	AMPLICON	METAGENOMIC	PCR	101205	2021-05-27	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	R0062	R0062.1.fastq.gz	13060262;15515542	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/044/SRR13484244/SRR13484244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/044/SRR13484244/SRR13484244_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/044/SRR13484244	R0062	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13484253	SAMN17372887	SRX9896836	PRJNA486009	SRA1185336	408170	human gut metagenome	R54	PAIRED	AMPLICON	METAGENOMIC	PCR	26557	2021-05-27	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	R54	R54.1.fastq.gz	2658356;4004455	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/053/SRR13484253/SRR13484253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/053/SRR13484253/SRR13484253_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/053/SRR13484253	R54	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13484254	SAMN17372886	SRX9896835	PRJNA486009	SRA1185336	408170	human gut metagenome	R53	PAIRED	AMPLICON	METAGENOMIC	PCR	50935	2021-05-27	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	R53	R53.1.fastq.gz	5070750;8004895	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/054/SRR13484254/SRR13484254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/054/SRR13484254/SRR13484254_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/054/SRR13484254	R53	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13484255	SAMN17372885	SRX9896834	PRJNA486009	SRA1185336	408170	human gut metagenome	R52	PAIRED	AMPLICON	METAGENOMIC	PCR	33629	2021-05-27	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	R52	R52.1.fastq.gz	2932504;5143610	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/055/SRR13484255/SRR13484255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/055/SRR13484255/SRR13484255_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/055/SRR13484255	R52	MIMS Environmental/Metagenome sample from human gut metagenome	
SRR13484266	SAMN17372875	SRX9896823	PRJNA486009	SRA1185336	408170	human gut metagenome	R0039	PAIRED	AMPLICON	METAGENOMIC	PCR	515929	2021-05-27	Illumina MiSeq sequencing: 16S rRNA amplicons of homo sapiens: stool samples	Genome diversity of pathogenic Escherichia coli in Ecuador	PRJNA486009	R0039	R0039.1.fastq.gz	57064694;72024103	ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/066/SRR13484266/SRR13484266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR134/066/SRR13484266/SRR13484266_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR134/066/SRR13484266	R0039	MIMS Environmental/Metagenome sample from human gut metagenome	
