run_accession	sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
ERR139375	SAMEA1468571	ERX115379	PRJEB3079	ERA137446	408170	human gut metagenome	AmzC29adltF:199	SINGLE	AMPLICON	METAGENOMIC	PCR	3535794	2018-11-16	unspecified sequencing: qiime_experiment_850:379241:199	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:379241:199	AmzC29adltF.418659.fastq.gz_run	231651084	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139375/ERR139375.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139375/AmzC29adltF.418659.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139375	qiime_study_850:AmzC29adltF	AmzC29adltF	
ERR139381	SAMEA1468808	ERX115385	PRJEB3079	ERA137446	408170	human gut metagenome	USygt43.M:507	SINGLE	AMPLICON	METAGENOMIC	PCR	1780438	2018-11-16	unspecified sequencing: qiime_experiment_850:379247:507	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:379247:507	USygt43.M.418520.fastq.gz_run	89348633	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139381/ERR139381.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139381/USygt43.M.418520.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139381	qiime_study_850:USygt43.M	USygt43.M	
ERR139387	SAMEA1468736	ERX115391	PRJEB3079	ERA137446	408170	human gut metagenome	Amz4chldM1:130	SINGLE	AMPLICON	METAGENOMIC	PCR	1255888	2018-11-16	unspecified sequencing: qiime_experiment_850:378724:130	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378724:130	Amz4chldM1.418767.fastq.gz_run	77411169	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139387/ERR139387.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139387/Amz4chldM1.418767.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139387	qiime_study_850:Amz4chldM1	Amz4chldM1	
ERR139399	SAMEA1468691	ERX115403	PRJEB3079	ERA137446	408170	human gut metagenome	Amz12inf:115	SINGLE	AMPLICON	METAGENOMIC	PCR	1568011	2018-11-16	unspecified sequencing: qiime_experiment_850:378736:115	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378736:115	Amz12inf.418624.fastq.gz_run	91752267	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139399/ERR139399.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139399/Amz12inf.418624.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139399	qiime_study_850:Amz12inf	Amz12inf	
ERR139419	SAMEA1468969	ERX115423	PRJEB3079	ERA137446	408170	human gut metagenome	USinfTw21.2:65	SINGLE	AMPLICON	METAGENOMIC	PCR	1485000	2018-11-16	unspecified sequencing: qiime_experiment_850:378756:65	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378756:65	USinfTw21.2.418540.fastq.gz_run	79889524	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139419/ERR139419.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139419/USinfTw21.2.418540.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139419	qiime_study_850:USinfTw21.2	USinfTw21.2	
ERR139462	SAMEA1468755	ERX115466	PRJEB3079	ERA137446	408170	human gut metagenome	h68B.4:275	SINGLE	AMPLICON	METAGENOMIC	PCR	866690	2018-11-16	unspecified sequencing: qiime_experiment_850:378799:275	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378799:275	h68B.4.418611.fastq.gz_run	47223900	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139462/ERR139462.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139462/h68B.4.418611.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139462	qiime_study_850:h68B.4	h68B.4	
ERR139473	SAMEA1468663	ERX115477	PRJEB3079	ERA137446	408170	human gut metagenome	USygt20.F:468	SINGLE	AMPLICON	METAGENOMIC	PCR	2802877	2018-11-16	unspecified sequencing: qiime_experiment_850:378810:468	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378810:468	USygt20.F.418339.fastq.gz_run	152171303	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139473/ERR139473.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139473/USygt20.F.418339.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139473	qiime_study_850:USygt20.F	USygt20.F	
ERR139475	SAMEA1468680	ERX115479	PRJEB3079	ERA137446	408170	human gut metagenome	h60M.1:110	SINGLE	AMPLICON	METAGENOMIC	PCR	1921098	2018-11-16	unspecified sequencing: qiime_experiment_850:378812:110	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378812:110	h60M.1.418694.fastq.gz_run	118529202	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139475/ERR139475.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139475/h60M.1.418694.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139475	qiime_study_850:h60M.1	h60M.1	
ERR139476	SAMEA1468696	ERX115480	PRJEB3079	ERA137446	408170	human gut metagenome	k278A.2:112	SINGLE	AMPLICON	METAGENOMIC	PCR	1963370	2018-11-16	unspecified sequencing: qiime_experiment_850:378813:112	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378813:112	k278A.2.418424.fastq.gz_run	119991829	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139476/ERR139476.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139476/k278A.2.418424.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139476	qiime_study_850:k278A.2	k278A.2	
ERR139480	SAMEA1469050	ERX115484	PRJEB3079	ERA137446	408170	human gut metagenome	USygt14.M:328	SINGLE	AMPLICON	METAGENOMIC	PCR	1754089	2018-11-16	unspecified sequencing: qiime_experiment_850:378817:328	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378817:328	USygt14.M.418857.fastq.gz_run	91108158	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139480/ERR139480.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139480/USygt14.M.418857.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139480	qiime_study_850:USygt14.M	USygt14.M	
ERR139492	SAMEA1468581	ERX115496	PRJEB3079	ERA137446	408170	human gut metagenome	h186C.1:85	SINGLE	AMPLICON	METAGENOMIC	PCR	2062139	2018-11-16	unspecified sequencing: qiime_experiment_850:378829:85	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378829:85	h186C.1.418575.fastq.gz_run	123053726	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139492/ERR139492.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139492/h186C.1.418575.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139492	qiime_study_850:h186C.1	h186C.1	
ERR139504	SAMEA1468725	ERX115508	PRJEB3079	ERA137446	408170	human gut metagenome	h259S.1:256	SINGLE	AMPLICON	METAGENOMIC	PCR	2708343	2018-11-16	unspecified sequencing: qiime_experiment_850:378840:256	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378840:256	h259S.1.418715.fastq.gz_run	164604760	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139504/ERR139504.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139504/h259S.1.418715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139504	qiime_study_850:h259S.1	h259S.1	
ERR139517	SAMEA1468861	ERX115521	PRJEB3079	ERA137446	408170	human gut metagenome	USygt20.T2:363	SINGLE	AMPLICON	METAGENOMIC	PCR	2463588	2018-11-16	unspecified sequencing: qiime_experiment_850:378853:363	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378853:363	USygt20.T2.418500.fastq.gz_run	125923150	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139517/ERR139517.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139517/USygt20.T2.418500.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139517	qiime_study_850:USygt20.T2	USygt20.T2	
ERR139522	SAMEA1469001	ERX115526	PRJEB3079	ERA137446	408170	human gut metagenome	h128S.1:231	SINGLE	AMPLICON	METAGENOMIC	PCR	2166923	2018-11-16	unspecified sequencing: qiime_experiment_850:378858:231	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378858:231	h128S.1.418536.fastq.gz_run	132596442	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139522/ERR139522.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139522/h128S.1.418536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139522	qiime_study_850:h128S.1	h128S.1	
ERR139523	SAMEA1468977	ERX115527	PRJEB3079	ERA137446	408170	human gut metagenome	AmzC10adltF2:191	SINGLE	AMPLICON	METAGENOMIC	PCR	2232590	2018-11-16	unspecified sequencing: qiime_experiment_850:378859:191	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378859:191	AmzC10adltF2.418591.fastq.gz_run	147506073	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139523/ERR139523.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139523/AmzC10adltF2.418591.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139523	qiime_study_850:AmzC10adltF2	AmzC10adltF2	
ERR139531	SAMEA1468609	ERX115535	PRJEB3079	ERA137446	408170	human gut metagenome	AmzC17chldM:179	SINGLE	AMPLICON	METAGENOMIC	PCR	1490489	2018-11-16	unspecified sequencing: qiime_experiment_850:378867:179	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378867:179	AmzC17chldM.418400.fastq.gz_run	91077781	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139531/ERR139531.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139531/AmzC17chldM.418400.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139531	qiime_study_850:AmzC17chldM	AmzC17chldM	
ERR139532	SAMEA1468595	ERX115536	PRJEB3079	ERA137446	408170	human gut metagenome	Amz17chld:118	SINGLE	AMPLICON	METAGENOMIC	PCR	2480264	2018-11-16	unspecified sequencing: qiime_experiment_850:378868:118	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378868:118	Amz17chld.418460.fastq.gz_run	152898091	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139532/ERR139532.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139532/Amz17chld.418460.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139532	qiime_study_850:Amz17chld	Amz17chld	
ERR139533	SAMEA1468825	ERX115537	PRJEB3079	ERA137446	408170	human gut metagenome	h181C.1:249	SINGLE	AMPLICON	METAGENOMIC	PCR	1825357	2018-11-16	unspecified sequencing: qiime_experiment_850:378869:249	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378869:249	h181C.1.418714.fastq.gz_run	98714438	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139533/ERR139533.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139533/h181C.1.418714.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139533	qiime_study_850:h181C.1	h181C.1	
ERR139536	SAMEA1468884	ERX115540	PRJEB3079	ERA137446	408170	human gut metagenome	h181M.1:308	SINGLE	AMPLICON	METAGENOMIC	PCR	1333656	2018-11-16	unspecified sequencing: qiime_experiment_850:378872:308	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378872:308	h181M.1.418631.fastq.gz_run	72290712	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139536/ERR139536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139536/h181M.1.418631.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139536	qiime_study_850:h181M.1	h181M.1	
ERR139540	SAMEA1468856	ERX115544	PRJEB3079	ERA137446	408170	human gut metagenome	USinfTw2.2:33	SINGLE	AMPLICON	METAGENOMIC	PCR	1851788	2018-11-16	unspecified sequencing: qiime_experiment_850:378876:33	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378876:33	USinfTw2.2.418678.fastq.gz_run	106240760	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139540/ERR139540.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139540/USinfTw2.2.418678.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139540	qiime_study_850:USinfTw2.2	USinfTw2.2	
ERR139015	SAMEA1468623	ERX115019	PRJEB3079	ERA137446	408170	human gut metagenome	USygt20.M:361	SINGLE	AMPLICON	METAGENOMIC	PCR	2368674	2018-11-16	unspecified sequencing: qiime_experiment_850:378881:361	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378881:361	USygt20.M.418572.fastq.gz_run	122628252	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139015/ERR139015.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139015/USygt20.M.418572.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139015	qiime_study_850:USygt20.M	USygt20.M	
ERR139016	SAMEA1468619	ERX115020	PRJEB3079	ERA137446	408170	human gut metagenome	TS111:2	SINGLE	AMPLICON	METAGENOMIC	PCR	2605571	2018-11-16	unspecified sequencing: qiime_experiment_850:378882:2	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378882:2	TS111.418684.fastq.gz_run	165051784	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139016/ERR139016.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139016/TS111.418684.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139016	qiime_study_850:TS111	TS111	
ERR139019	SAMEA1468785	ERX115023	PRJEB3079	ERA137446	408170	human gut metagenome	h130B.4:233	SINGLE	AMPLICON	METAGENOMIC	PCR	2008888	2018-11-16	unspecified sequencing: qiime_experiment_850:378885:233	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378885:233	h130B.4.418471.fastq.gz_run	125384339	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139019/ERR139019.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139019/h130B.4.418471.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139019	qiime_study_850:h130B.4	h130B.4	
ERR139021	SAMEA1468766	ERX115025	PRJEB3079	ERA137446	408170	human gut metagenome	USygt15.F:463	SINGLE	AMPLICON	METAGENOMIC	PCR	3511638	2018-11-16	unspecified sequencing: qiime_experiment_850:378887:463	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378887:463	USygt15.F.418688.fastq.gz_run	192980839	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139021/ERR139021.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139021/USygt15.F.418688.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139021	qiime_study_850:USygt15.F	USygt15.F	
ERR139022	SAMEA1468751	ERX115026	PRJEB3079	ERA137446	408170	human gut metagenome	USygt12.T2:347	SINGLE	AMPLICON	METAGENOMIC	PCR	2095898	2018-11-16	unspecified sequencing: qiime_experiment_850:378888:347	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378888:347	USygt12.T2.418790.fastq.gz_run	111710265	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139022/ERR139022.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139022/USygt12.T2.418790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139022	qiime_study_850:USygt12.T2	USygt12.T2	
ERR139025	SAMEA1468713	ERX115029	PRJEB3079	ERA137446	408170	human gut metagenome	USygt3.M:332	SINGLE	AMPLICON	METAGENOMIC	PCR	439134	2018-11-16	unspecified sequencing: qiime_experiment_850:378891:332	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378891:332	USygt3.M.418496.fastq.gz_run	21694515	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139025/ERR139025.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139025/USygt3.M.418496.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139025	qiime_study_850:USygt3.M	USygt3.M	
ERR139026	SAMEA1468927	ERX115030	PRJEB3079	ERA137446	408170	human gut metagenome	h264A.2:102	SINGLE	AMPLICON	METAGENOMIC	PCR	1991354	2018-11-16	unspecified sequencing: qiime_experiment_850:378892:102	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378892:102	h264A.2.418362.fastq.gz_run	115953550	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139026/ERR139026.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139026/h264A.2.418362.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139026	qiime_study_850:h264A.2	h264A.2	
ERR139027	SAMEA1468933	ERX115031	PRJEB3079	ERA137446	408170	human gut metagenome	USygt25.B1:473	SINGLE	AMPLICON	METAGENOMIC	PCR	3137741	2018-11-16	unspecified sequencing: qiime_experiment_850:378893:473	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378893:473	USygt25.B1.418792.fastq.gz_run	183372739	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139027/ERR139027.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139027/USygt25.B1.418792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139027	qiime_study_850:USygt25.B1	USygt25.B1	
ERR139031	SAMEA1468582	ERX115035	PRJEB3079	ERA137446	408170	human gut metagenome	h301A.1:309	SINGLE	AMPLICON	METAGENOMIC	PCR	866943	2018-11-16	unspecified sequencing: qiime_experiment_850:378897:309	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378897:309	h301A.1.418425.fastq.gz_run	41417033	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139031/ERR139031.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139031/h301A.1.418425.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139031	qiime_study_850:h301A.1	h301A.1	
ERR139033	SAMEA1468630	ERX115037	PRJEB3079	ERA137446	408170	human gut metagenome	TS129:5	SINGLE	AMPLICON	METAGENOMIC	PCR	2695008	2018-11-16	unspecified sequencing: qiime_experiment_850:378899:5	Human gut microbiome viewed across age and geography	qiime_study_850	qiime_experiment_850:378899:5	TS129.418618.fastq.gz_run	168109679	ftp.sra.ebi.ac.uk/vol1/fastq/ERR139/ERR139033/ERR139033.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR139/ERR139033/TS129.418618.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR139/ERR139033	qiime_study_850:TS129	TS129	
