run_accession	sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
ERR3150029	SAMEA5332146	ERX3179106	PRJEB31199	ERA1737162	447426	human oral metagenome	11724.214	SINGLE	AMPLICON	METAGENOMIC	PCR	13677	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.214	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.214	qiita_ppdid_67351:11724.214	945634	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/009/ERR3150029/ERR3150029.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150029/11724.214.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/009/ERR3150029	qiita_sid_11724:11724.214	11724.214	
ERR3150030	SAMEA5332147	ERX3179107	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.215	SINGLE	AMPLICON	METAGENOMIC	PCR	21109	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.215	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.215	qiita_ppdid_67351:11724.215	1723199	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/000/ERR3150030/ERR3150030.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150030/11724.215.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/000/ERR3150030	qiita_sid_11724:11724.215	11724.215	
ERR3150031	SAMEA5332148	ERX3179108	PRJEB31199	ERA1737162	408170	human gut metagenome	11724.216	SINGLE	AMPLICON	METAGENOMIC	PCR	28985	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.216	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.216	qiita_ppdid_67351:11724.216	1738071	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/001/ERR3150031/ERR3150031.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150031/11724.216.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/001/ERR3150031	qiita_sid_11724:11724.216	11724.216	
ERR3150033	SAMEA5332150	ERX3179110	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.218	SINGLE	AMPLICON	METAGENOMIC	PCR	13176	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.218	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.218	qiita_ppdid_67351:11724.218	910820	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/003/ERR3150033/ERR3150033.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150033/11724.218.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/003/ERR3150033	qiita_sid_11724:11724.218	11724.218	
ERR3150034	SAMEA5332151	ERX3179111	PRJEB31199	ERA1737162	408170	human gut metagenome	11724.219	SINGLE	AMPLICON	METAGENOMIC	PCR	16722	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.219	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.219	qiita_ppdid_67351:11724.219	1051786	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/004/ERR3150034/ERR3150034.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150034/11724.219.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/004/ERR3150034	qiita_sid_11724:11724.219	11724.219	
ERR3150036	SAMEA5332153	ERX3179113	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.221	SINGLE	AMPLICON	METAGENOMIC	PCR	16604	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.221	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.221	qiita_ppdid_67351:11724.221	1116997	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/006/ERR3150036/ERR3150036.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150036/11724.221.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/006/ERR3150036	qiita_sid_11724:11724.221	11724.221	
ERR3150037	SAMEA5332154	ERX3179114	PRJEB31199	ERA1737162	408170	human gut metagenome	11724.222	SINGLE	AMPLICON	METAGENOMIC	PCR	9980	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.222	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.222	qiita_ppdid_67351:11724.222	623970	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/007/ERR3150037/ERR3150037.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150037/11724.222.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/007/ERR3150037	qiita_sid_11724:11724.222	11724.222	
ERR3150040	SAMEA5332157	ERX3179117	PRJEB31199	ERA1737162	408170	human gut metagenome	11724.225	SINGLE	AMPLICON	METAGENOMIC	PCR	15106	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.225	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.225	qiita_ppdid_67351:11724.225	946648	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/000/ERR3150040/ERR3150040.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150040/11724.225.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/000/ERR3150040	qiita_sid_11724:11724.225	11724.225	
ERR3150044	SAMEA5332161	ERX3179121	PRJEB31199	ERA1737162	447426	human oral metagenome	11724.229	SINGLE	AMPLICON	METAGENOMIC	PCR	20952	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.229	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.229	qiita_ppdid_67351:11724.229	1363638	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/004/ERR3150044/ERR3150044.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150044/11724.229.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/004/ERR3150044	qiita_sid_11724:11724.229	11724.229	
ERR3150045	SAMEA5332162	ERX3179122	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.230	SINGLE	AMPLICON	METAGENOMIC	PCR	11870	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.230	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.230	qiita_ppdid_67351:11724.230	875518	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/005/ERR3150045/ERR3150045.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150045/11724.230.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/005/ERR3150045	qiita_sid_11724:11724.230	11724.230	
ERR3150048	SAMEA5332165	ERX3179125	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.233	SINGLE	AMPLICON	METAGENOMIC	PCR	10575	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.233	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.233	qiita_ppdid_67351:11724.233	812334	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/008/ERR3150048/ERR3150048.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150048/11724.233.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/008/ERR3150048	qiita_sid_11724:11724.233	11724.233	
ERR3149990	SAMEA5332107	ERX3179067	PRJEB31199	ERA1737162	447426	human oral metagenome	11724.156	SINGLE	AMPLICON	METAGENOMIC	PCR	7675	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.156	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.156	qiita_ppdid_67351:11724.156	531070	ftp.sra.ebi.ac.uk/vol1/fastq/ERR314/000/ERR3149990/ERR3149990.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR314/ERR3149990/11724.156.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR314/000/ERR3149990	qiita_sid_11724:11724.156	11724.156	
ERR3150049	SAMEA5332166	ERX3179126	PRJEB31199	ERA1737162	408170	human gut metagenome	11724.234	SINGLE	AMPLICON	METAGENOMIC	PCR	10319	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.234	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.234	qiita_ppdid_67351:11724.234	587970	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/009/ERR3150049/ERR3150049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150049/11724.234.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/009/ERR3150049	qiita_sid_11724:11724.234	11724.234	
ERR3149991	SAMEA5332108	ERX3179068	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.157	SINGLE	AMPLICON	METAGENOMIC	PCR	3410	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.157	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.157	qiita_ppdid_67351:11724.157	305321	ftp.sra.ebi.ac.uk/vol1/fastq/ERR314/001/ERR3149991/ERR3149991.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR314/ERR3149991/11724.157.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR314/001/ERR3149991	qiita_sid_11724:11724.157	11724.157	
ERR3150051	SAMEA5332169	ERX3179128	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.236	SINGLE	AMPLICON	METAGENOMIC	PCR	11944	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.236	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.236	qiita_ppdid_67351:11724.236	897075	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/001/ERR3150051/ERR3150051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150051/11724.236.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/001/ERR3150051	qiita_sid_11724:11724.236	11724.236	
ERR3149997	SAMEA5332114	ERX3179074	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.163	SINGLE	AMPLICON	METAGENOMIC	PCR	9568	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.163	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.163	qiita_ppdid_67351:11724.163	722881	ftp.sra.ebi.ac.uk/vol1/fastq/ERR314/007/ERR3149997/ERR3149997.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR314/ERR3149997/11724.163.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR314/007/ERR3149997	qiita_sid_11724:11724.163	11724.163	
ERR3150052	SAMEA5332170	ERX3179129	PRJEB31199	ERA1737162	408170	human gut metagenome	11724.237	SINGLE	AMPLICON	METAGENOMIC	PCR	7689	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.237	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.237	qiita_ppdid_67351:11724.237	466580	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/002/ERR3150052/ERR3150052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150052/11724.237.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/002/ERR3150052	qiita_sid_11724:11724.237	11724.237	
ERR3149998	SAMEA5332115	ERX3179075	PRJEB31199	ERA1737162	408170	human gut metagenome	11724.164	SINGLE	AMPLICON	METAGENOMIC	PCR	11846	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.164	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.164	qiita_ppdid_67351:11724.164	713194	ftp.sra.ebi.ac.uk/vol1/fastq/ERR314/008/ERR3149998/ERR3149998.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR314/ERR3149998/11724.164.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR314/008/ERR3149998	qiita_sid_11724:11724.164	11724.164	
ERR3150057	SAMEA5332175	ERX3179134	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.242	SINGLE	AMPLICON	METAGENOMIC	PCR	16046	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.242	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.242	qiita_ppdid_67351:11724.242	1208497	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/007/ERR3150057/ERR3150057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150057/11724.242.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/007/ERR3150057	qiita_sid_11724:11724.242	11724.242	
ERR3150000	SAMEA5332117	ERX3179077	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.166	SINGLE	AMPLICON	METAGENOMIC	PCR	5794	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.166	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.166	qiita_ppdid_67351:11724.166	461031	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/000/ERR3150000/ERR3150000.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150000/11724.166.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/000/ERR3150000	qiita_sid_11724:11724.166	11724.166	
ERR3150060	SAMEA5332178	ERX3179137	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.245	SINGLE	AMPLICON	METAGENOMIC	PCR	9817	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.245	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.245	qiita_ppdid_67351:11724.245	721591	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/000/ERR3150060/ERR3150060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150060/11724.245.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/000/ERR3150060	qiita_sid_11724:11724.245	11724.245	
ERR3150002	SAMEA5332119	ERX3179079	PRJEB31199	ERA1737162	447426	human oral metagenome	11724.168	SINGLE	AMPLICON	METAGENOMIC	PCR	9552	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.168	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.168	qiita_ppdid_67351:11724.168	620847	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/002/ERR3150002/ERR3150002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150002/11724.168.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/002/ERR3150002	qiita_sid_11724:11724.168	11724.168	
ERR3150064	SAMEA5332182	ERX3179141	PRJEB31199	ERA1737162	408170	human gut metagenome	11724.249	SINGLE	AMPLICON	METAGENOMIC	PCR	12741	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.249	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.249	qiita_ppdid_67351:11724.249	820167	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/004/ERR3150064/ERR3150064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150064/11724.249.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/004/ERR3150064	qiita_sid_11724:11724.249	11724.249	
ERR3150004	SAMEA5332121	ERX3179081	PRJEB31199	ERA1737162	408170	human gut metagenome	11724.170	SINGLE	AMPLICON	METAGENOMIC	PCR	13229	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.170	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.170	qiita_ppdid_67351:11724.170	775866	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/004/ERR3150004/ERR3150004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150004/11724.170.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/004/ERR3150004	qiita_sid_11724:11724.170	11724.170	
ERR3150069	SAMEA5332187	ERX3179146	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.254	SINGLE	AMPLICON	METAGENOMIC	PCR	8447	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.254	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.254	qiita_ppdid_67351:11724.254	646174	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/009/ERR3150069/ERR3150069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150069/11724.254.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/009/ERR3150069	qiita_sid_11724:11724.254	11724.254	
ERR3150006	SAMEA5332123	ERX3179083	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.172	SINGLE	AMPLICON	METAGENOMIC	PCR	4161	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.172	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.172	qiita_ppdid_67351:11724.172	347272	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/006/ERR3150006/ERR3150006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150006/11724.172.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/006/ERR3150006	qiita_sid_11724:11724.172	11724.172	
ERR3150072	SAMEA5332190	ERX3179149	PRJEB31199	ERA1737162	539655	human skin metagenome	11724.257	SINGLE	AMPLICON	METAGENOMIC	PCR	14184	2019-02-11	Illumina MiSeq sequencing: qiita_ptid_4665:11724.257	The Fecal, Oral, and Skin Microbiota of Children with Chagas Disease treated with Benznidazole	qiita_sid_11724	qiita_ptid_4665:11724.257	qiita_ppdid_67351:11724.257	1001550	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/002/ERR3150072/ERR3150072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR315/ERR3150072/11724.257.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/002/ERR3150072	qiita_sid_11724:11724.257	11724.257	
